customer_id,customer_city,customer_country,customer_state,customer_zipcode,customer_segment
1778.5717,Caguas,Puerto Rico,PR,725.0,Corporate
786.0289,Granite City,EE. UU.,IL,60633.87,Consumer
8830.931,Del Rio,EE. UU.,TX,77514.586,Consumer
9493.766,Caguas,Puerto Rico,PR,725.0,Consumer
11705.515,Tucson,EE. UU.,CA,92004.12,Home Office
1825.3201,Caguas,Puerto Rico,PR,725.0,Corporate
6579.417,Garden Grove,EE. UU.,CA,92116.32,Corporate
10988.7295,Caguas,Puerto Rico,PR,725.0,Corporate
6583.1465,Caguas,Puerto Rico,PR,725.0,Home Office
12351.481,Caguas,Puerto Rico,PR,725.0,Consumer
11789.314,Winter Park,EE. UU.,NJ,10015.237,Consumer
11342.688,Caguas,Puerto Rico,PR,725.0,Consumer
5423.118,Jamaica,EE. UU.,NY,10026.104,Consumer
10312.467,Strongsville,EE. UU.,NY,11507.19,Consumer
474.92722,Detroit,EE. UU.,MI,52120.703,Consumer
1141.1663,Jersey City,EE. UU.,CA,92554.055,Consumer
9528.975,San Juan,EE. UU.,IA,37119.293,Consumer
4829.3506,Brooklyn,EE. UU.,NY,10469.53,Home Office
5651.023,Glendale,EE. UU.,FL,95624.51,Corporate
9579.238,Caguas,Puerto Rico,PR,725.0,Consumer
4152.0757,Madera,EE. UU.,GA,38109.633,Consumer
18794.006,Caguas,Puerto Rico,PR,725.0,Consumer
6893.8735,Newark,EE. UU.,NY,11203.304,Consumer
3179.6685,Caguas,Puerto Rico,PR,725.0,Consumer
3808.828,Caguas,Puerto Rico,PR,725.0,Consumer
4272.0293,Caguas,Puerto Rico,PR,725.0,Consumer
5920.14,New Orleans,EE. UU.,LA,81156.21,Consumer
4617.828,Sheboygan,EE. UU.,NY,11203.891,Consumer
10047.828,Flushing,EE. UU.,IN,30083.559,Home Office
9108.386,Caguas,Puerto Rico,PR,725.0,Consumer
11737.321,Henderson,EE. UU.,OH,34122.12,Consumer
614.38104,Apex,EE. UU.,NC,30080.15,Consumer
3670.6785,Santa Ana,EE. UU.,MT,75227.305,Corporate
6646.99,Silver Spring,EE. UU.,MD,23499.17,Corporate
2371.7588,Ann Arbor,EE. UU.,SC,33516.707,Home Office
3552.328,Caguas,Puerto Rico,PR,725.0,Consumer
1534.7399,Elgin,EE. UU.,PA,21413.246,Consumer
4484.475,Caguas,Puerto Rico,PR,725.0,Corporate
18276.457,Aurora,EE. UU.,ID,38116.816,Home Office
10574.769,Harvey,EE. UU.,IN,8758.648,Consumer
3125.7324,Greenville,EE. UU.,CA,92627.09,Consumer
11835.156,Caguas,Puerto Rico,PR,725.0,Home Office
8849.297,Caguas,Puerto Rico,PR,725.0,Consumer
2570.9058,Aurora,EE. UU.,TN,32950.223,Consumer
5799.978,Caguas,Puerto Rico,PR,725.0,Consumer
10386.472,Hialeah,EE. UU.,OH,43229.727,Consumer
583.43427,Caguas,Puerto Rico,PR,725.0,Consumer
7476.6724,North Hills,EE. UU.,CA,91987.2,Consumer
787.52966,Caguas,Puerto Rico,PR,725.0,Corporate
1262.0632,New York,EE. UU.,CA,91910.5,Consumer
5824.4683,Caguas,Puerto Rico,PR,725.0,Corporate
4286.29,Provo,EE. UU.,DC,84118.36,Consumer
6.598958,Lynwood,EE. UU.,MD,45038.043,Consumer
2107.1829,Newark,EE. UU.,CA,92026.08,Consumer
1718.0042,Caguas,Puerto Rico,PR,725.0,Home Office
6295.8833,Humacao,Puerto Rico,PR,725.0,Home Office
15000.394,Las Vegas,EE. UU.,NV,85031.14,Consumer
16226.618,Moreno Valley,EE. UU.,IL,48218.453,Corporate
5134.017,Caguas,Puerto Rico,PR,725.0,Home Office
3122.6414,Caguas,Puerto Rico,PR,725.0,Consumer
11957.575,Caguas,Puerto Rico,PR,725.0,Consumer
7843.318,Ballwin,EE. UU.,MI,44107.348,Home Office
10112.619,Silver Spring,EE. UU.,PA,11207.57,Consumer
5497.858,Caguas,Puerto Rico,PR,725.0,Corporate
10486.283,Howell,EE. UU.,TX,78151.42,Consumer
15786.153,Caguas,Puerto Rico,PR,725.0,Corporate
514.2831,Caguas,Puerto Rico,PR,725.0,Home Office
18295.074,Caguas,Puerto Rico,PR,725.0,Consumer
20316.479,Pekin,EE. UU.,OH,33010.348,Consumer
2864.21,South Ozone Park,EE. UU.,CA,95206.14,Home Office
691.4658,Upland,EE. UU.,NM,10032.144,Home Office
1755.8185,Dorchester Center,EE. UU.,CA,94553.62,Consumer
20757.0,Morrisville,EE. UU.,IN,603.0,Home Office
6731.14,Joliet,EE. UU.,NV,78044.88,Home Office
12082.065,Caguas,Puerto Rico,PR,725.0,Consumer
57.18126,Dorchester Center,EE. UU.,FL,76605.74,Consumer
56.183197,New Orleans,EE. UU.,CA,90228.65,Home Office
2976.5007,Fountain Valley,EE. UU.,CA,90805.31,Corporate
7815.457,Caguas,Puerto Rico,PR,725.0,Consumer
10413.147,Caguas,Puerto Rico,PR,725.0,Consumer
13857.494,Caguas,Puerto Rico,PR,725.0,Corporate
12256.381,Caguas,Puerto Rico,PR,725.0,Consumer
388.6617,Provo,EE. UU.,NY,10949.942,Consumer
11750.051,Dearborn,EE. UU.,NJ,7095.5703,Consumer
2519.5667,Bronx,EE. UU.,NY,11217.029,Home Office
4485.7266,Caguas,Puerto Rico,PR,725.0,Consumer
4759.2603,Caguas,Puerto Rico,PR,725.0,Consumer
9239.133,Caguas,Puerto Rico,PR,725.0,Home Office
11035.717,Huntington Beach,EE. UU.,GA,29966.41,Consumer
3367.9954,Caguas,Puerto Rico,PR,725.0,Home Office
6082.3467,Caguas,Puerto Rico,PR,725.0,Consumer
8016.598,Potomac,EE. UU.,MA,5553.6597,Consumer
8908.863,Virginia Beach,EE. UU.,TX,77304.12,Consumer
6664.7227,Middletown,EE. UU.,GA,45120.434,Consumer
10794.128,Pompano Beach,EE. UU.,FL,33157.52,Corporate
8207.237,Caguas,Puerto Rico,PR,725.0,Home Office
8856.741,Allentown,EE. UU.,TX,80572.945,Consumer
10974.764,San Juan,EE. UU.,CA,92592.055,Corporate
18627.16,Caguas,Puerto Rico,PR,725.0,Home Office
11257.203,North Las Vegas,EE. UU.,IN,10002.596,Consumer
4085.8174,Caguas,Puerto Rico,PR,725.0,Consumer
6169.7256,Caguas,Puerto Rico,PR,725.0,Corporate
2724.4211,Caguas,Puerto Rico,PR,725.0,Consumer
19871.326,Enfield,EE. UU.,MI,61979.742,Consumer
11119.12,Tampa,EE. UU.,PA,19145.977,Consumer
4725.4756,Caguas,Puerto Rico,PR,725.0,Corporate
1613.9221,Chicago,EE. UU.,IL,60612.773,Corporate
717.60144,Caguas,Puerto Rico,PR,725.0,Corporate
735.9769,San Diego,EE. UU.,CA,92870.91,Consumer
1004.99054,Mililani,EE. UU.,MA,7017.067,Corporate
4776.0747,Chicago,EE. UU.,IL,60646.15,Consumer
2427.3862,Caguas,Puerto Rico,PR,725.0,Corporate
11831.304,Caguas,Puerto Rico,PR,725.0,Corporate
1941.9911,Lockport,EE. UU.,AZ,80522.4,Consumer
6937.3867,Brooklyn,EE. UU.,IN,6996.704,Consumer
11880.812,Rome,EE. UU.,OH,33468.367,Consumer
8286.131,Caguas,Puerto Rico,PR,725.0,Consumer
7512.266,Los Angeles,EE. UU.,AZ,79932.64,Corporate
12422.698,Caguas,Puerto Rico,PR,725.0,Corporate
7022.228,Caguas,Puerto Rico,PR,725.0,Consumer
9803.513,North Richland Hills,EE. UU.,NY,19709.648,Consumer
4673.2153,Hanford,EE. UU.,PA,17602.738,Consumer
2855.0107,Mcallen,EE. UU.,IL,59722.05,Consumer
4656.5493,Lancaster,EE. UU.,CA,91735.67,Consumer
4978.2817,Caguas,Puerto Rico,PR,725.0,Consumer
863.5461,Buffalo,EE. UU.,FL,38008.234,Consumer
9197.721,Brooklyn,EE. UU.,NY,11497.233,Consumer
4313.003,Caguas,Puerto Rico,PR,725.0,Home Office
5010.6553,Caguas,Puerto Rico,PR,725.0,Home Office
9075.89,Bronx,EE. UU.,NY,10468.1875,Consumer
1691.3867,Aguadilla,EE. UU.,GA,33180.203,Corporate
549.68005,Caguas,Puerto Rico,PR,725.0,Corporate
9268.94,Sugar Land,EE. UU.,CA,93081.07,Corporate
5177.505,Caguas,Puerto Rico,PR,725.0,Corporate
6682.923,Caguas,Puerto Rico,PR,725.0,Consumer
9876.505,Caguas,Puerto Rico,PR,725.0,Consumer
5973.2974,Caguas,Puerto Rico,PR,725.0,Corporate
8818.649,Caguas,Puerto Rico,PR,725.0,Consumer
9867.025,Carrollton,Puerto Rico,PR,725.0,Home Office
3476.1367,Howell,EE. UU.,CA,91333.805,Consumer
6624.19,Caguas,Puerto Rico,PR,725.0,Consumer
11618.086,Lodi,EE. UU.,CA,92775.555,Corporate
8014.6074,Caguas,Puerto Rico,PR,725.0,Corporate
6375.9824,North Hills,EE. UU.,NY,11232.018,Corporate
2973.9705,Caguas,Puerto Rico,PR,725.0,Corporate
1109.4589,Bronx,EE. UU.,MO,92922.01,Home Office
2369.5913,Orlando,EE. UU.,CA,60622.535,Consumer
2215.3213,Ventura,EE. UU.,CA,92866.59,Corporate
1039.6796,Indio,EE. UU.,RI,22700.744,Consumer
4378.2104,Yauco,EE. UU.,MD,23463.184,Home Office
10214.024,Caguas,Puerto Rico,PR,725.0,Consumer
8841.487,Caguas,Puerto Rico,PR,725.0,Consumer
11010.516,Caguas,Puerto Rico,PR,725.0,Corporate
2526.4,Caguas,Puerto Rico,PR,725.0,Home Office
18464.54,Fort Washington,EE. UU.,MD,30070.889,Consumer
6022.5547,Caguas,Puerto Rico,PR,725.0,Corporate
9495.887,Henderson,EE. UU.,TX,78841.17,Corporate
11598.737,Freeport,EE. UU.,MI,33176.69,Home Office
5098.878,Mcallen,EE. UU.,TX,79927.71,Consumer
1743.6885,Glendale,EE. UU.,CA,92707.31,Consumer
9549.662,South San Francisco,EE. UU.,WA,30063.203,Consumer
6943.919,Caguas,Puerto Rico,PR,725.0,Home Office
687.66833,San Juan,EE. UU.,MN,95332.48,Corporate
11086.77,Caguas,Puerto Rico,PR,725.0,Corporate
6011.706,Carlsbad,EE. UU.,GA,32241.97,Consumer
1875.9747,Caguas,Puerto Rico,PR,725.0,Home Office
11990.024,Hawthorne,EE. UU.,CA,92074.43,Corporate
7752.9243,Aurora,EE. UU.,HI,97231.54,Corporate
6968.164,Stone Mountain,EE. UU.,GA,40379.168,Consumer
4298.4307,Tucson,EE. UU.,CA,92639.086,Corporate
9070.463,Taylor,EE. UU.,NY,10432.503,Consumer
10688.064,Brooklyn,EE. UU.,GA,21223.703,Consumer
4791.466,Lynn,EE. UU.,CO,98198.836,Home Office
12058.154,Caguas,Puerto Rico,PR,725.0,Consumer
8950.188,Caguas,Puerto Rico,PR,725.0,Consumer
1301.6443,Caguas,Puerto Rico,PR,725.0,Corporate
5561.688,Caguas,Puerto Rico,PR,725.0,Home Office
1347.4052,Caguas,Puerto Rico,PR,725.0,Consumer
8739.483,Caguas,Puerto Rico,PR,725.0,Home Office
11730.571,Troy,EE. UU.,UT,78564.84,Home Office
3362.9436,Bronx,EE. UU.,IL,60504.508,Home Office
1982.3481,Caguas,Puerto Rico,PR,725.0,Home Office
2922.8223,Caguas,EE. UU.,PA,17042.928,Consumer
4807.936,Levittown,EE. UU.,CA,92125.28,Consumer
18336.455,El Paso,EE. UU.,TX,77469.9,Corporate
17691.799,Caguas,Puerto Rico,PR,725.0,Corporate
11984.899,Indianapolis,EE. UU.,PA,30095.246,Corporate
1827.5402,Virginia Beach,EE. UU.,PA,17366.664,Corporate
871.2255,Rowland Heights,EE. UU.,MI,49745.027,Corporate
11979.701,Caguas,Puerto Rico,PR,725.0,Consumer
7990.057,Caguas,Puerto Rico,PR,725.0,Consumer
3370.449,Caguas,Puerto Rico,PR,725.0,Corporate
752.2735,Albuquerque,EE. UU.,KY,77082.734,Corporate
11071.599,Murfreesboro,EE. UU.,CO,85316.81,Consumer
13225.915,Wayne,Puerto Rico,PR,725.0,Consumer
2270.9133,Las Vegas,EE. UU.,WV,44021.676,Corporate
7684.892,Clementon,EE. UU.,KY,30065.479,Home Office
1422.3339,Caguas,Puerto Rico,PR,725.0,Consumer
5767.7783,Laguna Hills,EE. UU.,CA,85342.695,Consumer
6006.521,Caguas,Puerto Rico,PR,725.0,Consumer
11484.97,Buena Park,EE. UU.,OH,43264.61,Consumer
6830.93,Martinez,EE. UU.,NY,19381.129,Consumer
8465.1045,Caguas,Puerto Rico,PR,725.0,Consumer
826.5534,San Benito,EE. UU.,PA,33068.0,Corporate
9652.618,Caguas,Puerto Rico,PR,725.0,Corporate
10508.387,Huntington Station,EE. UU.,MI,43229.51,Corporate
12222.823,Toa Alta,EE. UU.,CA,92449.31,Consumer
10412.165,Caguas,Puerto Rico,PR,725.0,Home Office
2834.567,Caguas,Puerto Rico,PR,725.0,Consumer
9029.619,Dallas,EE. UU.,AZ,85282.914,Consumer
4933.772,Wichita,EE. UU.,CA,92115.0,Consumer
10457.395,Palo Alto,EE. UU.,NJ,8782.418,Consumer
7223.5186,San Juan,EE. UU.,TX,75233.99,Corporate
14071.015,Aurora,EE. UU.,NV,78306.88,Consumer
18125.096,Amarillo,EE. UU.,VA,19134.469,Home Office
11729.257,Waipahu,EE. UU.,OH,44161.49,Corporate
229.81244,Caguas,Puerto Rico,PR,725.0,Consumer
3503.0552,Caguas,Puerto Rico,PR,725.0,Consumer
11148.903,Caguas,Puerto Rico,PR,725.0,Home Office
11894.225,Bakersfield,EE. UU.,MN,97301.42,Consumer
7767.1836,Philadelphia,EE. UU.,IL,75029.266,Consumer
46.265427,Caguas,Puerto Rico,PR,725.0,Home Office
10505.991,Hesperia,EE. UU.,AZ,92083.15,Consumer
6991.4897,Mission,EE. UU.,VA,75007.54,Home Office
5086.6357,Alpharetta,EE. UU.,GA,33929.53,Consumer
2238.883,Des Plaines,EE. UU.,CA,95150.96,Corporate
6977.3604,Caguas,Puerto Rico,PR,725.0,Consumer
5495.7217,Pompano Beach,EE. UU.,CA,91789.86,Consumer
4630.894,Crystal Lake,EE. UU.,KY,45035.043,Consumer
8847.476,Tempe,EE. UU.,CA,97064.97,Consumer
9430.93,Caguas,Puerto Rico,PR,725.0,Home Office
10718.854,Caguas,Puerto Rico,PR,725.0,Home Office
9215.018,Katy,EE. UU.,CA,90228.33,Consumer
2458.4712,Caguas,Puerto Rico,PR,725.0,Corporate
9320.898,Bakersfield,EE. UU.,NY,11454.091,Corporate
8919.561,San Bernardino,EE. UU.,NY,7305.9927,Corporate
1963.1583,Caguas,Puerto Rico,PR,725.0,Consumer
8921.328,Caguas,Puerto Rico,PR,725.0,Consumer
5382.4766,Elk Grove,EE. UU.,CA,92842.914,Consumer
5050.341,San Jose,EE. UU.,CA,94532.96,Consumer
3120.0454,Gwynn Oak,EE. UU.,CA,93252.836,Consumer
494.47293,Lancaster,EE. UU.,FL,37071.484,Corporate
5777.247,Caguas,Puerto Rico,PR,725.0,Consumer
9867.287,North Hills,EE. UU.,MD,20009.908,Consumer
9405.013,Vista,EE. UU.,IL,44066.09,Corporate
9948.106,San Jose,EE. UU.,CA,92691.82,Consumer
833.0833,Aurora,EE. UU.,OH,39764.625,Consumer
1453.9469,Caguas,Puerto Rico,PR,725.0,Consumer
8251.139,Detroit,EE. UU.,MI,60032.594,Home Office
9256.813,Caguas,Puerto Rico,PR,725.0,Consumer
8464.469,Caguas,Puerto Rico,PR,725.0,Home Office
17043.959,Beaverton,EE. UU.,CA,91789.625,Consumer
4942.3647,Caguas,Puerto Rico,PR,725.0,Corporate
3596.411,Cary,EE. UU.,FL,32600.541,Consumer
6574.3955,Chicago,EE. UU.,NY,10472.065,Consumer
4730.153,Albuquerque,EE. UU.,NM,90003.56,Consumer
11403.642,Caguas,EE. UU.,PA,19144.91,Consumer
8744.679,Caguas,Puerto Rico,PR,725.0,Consumer
4024.3452,College Station,EE. UU.,NY,21221.54,Home Office
2106.8726,Caguas,Puerto Rico,PR,725.0,Corporate
4941.9165,Caguas,Puerto Rico,PR,725.0,Consumer
8695.426,Medford,EE. UU.,NC,23417.023,Consumer
7339.8784,Los Angeles,EE. UU.,CA,91336.03,Consumer
8794.208,Ann Arbor,EE. UU.,SC,33498.723,Consumer
8572.112,Caguas,Puerto Rico,PR,725.0,Consumer
7148.0815,Caguas,Puerto Rico,PR,725.0,Consumer
11703.021,Aurora,EE. UU.,OH,44109.0,Consumer
7173.409,Honolulu,EE. UU.,NY,8237.285,Consumer
6058.213,Cypress,EE. UU.,CA,93151.08,Home Office
9180.282,Caguas,Puerto Rico,PR,725.0,Consumer
9666.335,New Brunswick,EE. UU.,RI,60614.938,Home Office
10487.033,Del Rio,EE. UU.,TX,75227.766,Consumer
4246.845,Caguas,Puerto Rico,PR,725.0,Corporate
3535.184,Placentia,Puerto Rico,PR,882.7665,Consumer
4774.47,Massillon,EE. UU.,TX,78670.07,Consumer
10144.975,Bronx,EE. UU.,FL,32251.867,Consumer
9284.558,Los Angeles,EE. UU.,OH,43064.223,Corporate
9950.04,Las Vegas,EE. UU.,CA,92104.33,Corporate
8892.153,San Antonio,EE. UU.,PA,19612.883,Corporate
20361.7,Memphis,EE. UU.,CA,94750.6,Home Office
6618.942,Caguas,Puerto Rico,PR,725.0,Corporate
5863.1084,Caguas,Puerto Rico,PR,725.0,Consumer
7994.8096,Memphis,EE. UU.,LA,77459.19,Corporate
169.80922,Gilroy,EE. UU.,TX,76681.52,Home Office
233.40413,Oregon City,EE. UU.,TX,79929.9,Consumer
532.8936,Los Angeles,EE. UU.,CA,89093.83,Corporate
4608.018,Caguas,Puerto Rico,PR,725.0,Consumer
7912.239,Caguas,Puerto Rico,PR,725.0,Consumer
8268.746,Glendale,EE. UU.,CA,92646.48,Corporate
6993.241,San Benito,EE. UU.,CA,93219.76,Consumer
3963.4768,Plainfield,EE. UU.,NJ,27502.0,Consumer
8274.761,Honolulu,EE. UU.,IL,60614.96,Home Office
10518.913,Caguas,Puerto Rico,PR,725.0,Consumer
3422.8892,New Orleans,EE. UU.,PA,19134.24,Corporate
7028.301,Irwin,EE. UU.,KY,33010.45,Consumer
8917.645,Los Angeles,EE. UU.,CA,90042.65,Home Office
3455.9307,Oregon City,EE. UU.,CA,92026.97,Consumer
11355.734,Caguas,Puerto Rico,PR,725.0,Consumer
11517.181,Caguas,Puerto Rico,PR,725.0,Consumer
3879.6265,Caguas,Puerto Rico,PR,725.0,Corporate
5064.999,Guaynabo,EE. UU.,MD,11716.146,Home Office
10257.832,North Richland Hills,EE. UU.,WI,80011.94,Corporate
1194.3916,Yonkers,EE. UU.,OH,45011.06,Consumer
2650.0837,San Jose,EE. UU.,CA,92519.91,Consumer
8653.39,Highland,EE. UU.,CA,92045.34,Corporate
11589.662,Opa Locka,EE. UU.,MD,60618.504,Consumer
8446.136,Caguas,Puerto Rico,PR,725.0,Corporate
7366.7847,Fresno,EE. UU.,IL,60620.24,Consumer
8947.109,Marietta,EE. UU.,MI,55148.137,Consumer
1918.9806,Warren,EE. UU.,CA,92345.164,Consumer
4100.048,Chicago,EE. UU.,IL,60621.547,Consumer
9234.007,Caguas,Puerto Rico,PR,725.0,Consumer
5707.6064,Canyon Country,EE. UU.,CA,92751.734,Consumer
15734.516,Brooklyn,EE. UU.,NY,11251.721,Home Office
3301.0818,Placentia,EE. UU.,UT,84013.66,Corporate
6613.751,Pomona,EE. UU.,AZ,85281.92,Consumer
8323.932,Union,EE. UU.,CA,93241.79,Consumer
19639.527,Rochester,EE. UU.,GA,78577.9,Home Office
8051.1187,Caguas,Puerto Rico,PR,725.0,Corporate
8045.779,Bronx,EE. UU.,NY,11159.555,Consumer
8469.798,Caguas,Puerto Rico,PR,725.0,Consumer
2255.9856,Los Angeles,EE. UU.,CA,91932.305,Home Office
2417.934,Caguas,Puerto Rico,PR,725.0,Corporate
11393.417,Fargo,EE. UU.,NJ,10002.959,Consumer
2964.3625,Greeley,EE. UU.,FL,33008.746,Corporate
2021.6196,Ann Arbor,EE. UU.,MI,44267.914,Consumer
8981.6875,Caguas,Puerto Rico,PR,725.0,Corporate
8525.5625,Caguas,Puerto Rico,PR,725.0,Corporate
9876.024,Caguas,Puerto Rico,PR,725.0,Consumer
4469.778,Tustin,EE. UU.,MD,20345.932,Consumer
9780.291,Caguas,Puerto Rico,PR,725.0,Consumer
876.32196,Freeport,EE. UU.,CA,94064.96,Corporate
3127.1616,Knoxville,EE. UU.,TX,78720.91,Home Office
1778.3279,Blacksburg,EE. UU.,TX,79924.43,Home Office
2676.0874,North Tonawanda,EE. UU.,WI,49201.0,Consumer
10215.235,Caguas,Puerto Rico,PR,725.0,Consumer
1699.4049,Caguas,Puerto Rico,PR,725.0,Consumer
11283.324,Ventura,EE. UU.,CA,91745.99,Consumer
4250.759,Philadelphia,EE. UU.,TX,77511.55,Consumer
11598.645,Seattle,EE. UU.,LA,70119.39,Home Office
9306.262,Ventura,EE. UU.,CA,92762.05,Corporate
4842.8213,Ann Arbor,EE. UU.,NY,11315.831,Consumer
4746.216,Cleveland,EE. UU.,MA,2891.7273,Consumer
11651.484,Caguas,Puerto Rico,PR,725.0,Home Office
4672.503,Warren,EE. UU.,IL,60394.258,Consumer
6292.218,Salinas,EE. UU.,CA,91910.34,Home Office
772.8873,Caguas,Puerto Rico,PR,725.0,Home Office
6068.0347,Sugar Land,EE. UU.,TX,77387.55,Consumer
4703.444,North Hills,EE. UU.,CA,91343.195,Corporate
4389.722,Caguas,Puerto Rico,PR,725.0,Consumer
8979.415,Chicago,EE. UU.,IL,60644.62,Consumer
4211.8447,Caguas,Puerto Rico,PR,725.0,Consumer
10899.126,Dearborn,EE. UU.,CA,95354.984,Home Office
9837.688,Santa Ana,EE. UU.,NY,11236.467,Consumer
5630.177,Virginia Beach,EE. UU.,TX,78653.234,Home Office
9910.225,Caguas,Puerto Rico,PR,725.0,Consumer
14379.301,Caguas,Puerto Rico,PR,725.0,Consumer
535.73517,Caguas,EE. UU.,PA,21228.656,Consumer
18580.232,Potomac,EE. UU.,TX,75256.79,Consumer
3925.2253,Caguas,Puerto Rico,PR,725.0,Corporate
2340.1895,Indianapolis,EE. UU.,MN,62277.055,Consumer
7041.277,Antioch,EE. UU.,CA,92635.2,Corporate
5460.689,Jacksonville,EE. UU.,NY,11228.61,Corporate
460.89346,Caguas,Puerto Rico,PR,725.0,Home Office
5133.452,Danbury,EE. UU.,PA,76191.9,Consumer
2460.766,Costa Mesa,EE. UU.,NY,11236.806,Consumer
11051.546,Caguas,Puerto Rico,PR,725.0,Consumer
913.70825,Woonsocket,EE. UU.,CA,90871.266,Corporate
11428.054,Caguas,Puerto Rico,PR,725.0,Corporate
4793.5615,Denver,EE. UU.,FL,30128.928,Home Office
4526.3506,San Bernardino,EE. UU.,AZ,85211.41,Home Office
4486.439,Beaverton,EE. UU.,MN,95668.53,Consumer
10422.932,Caguas,Puerto Rico,PR,725.0,Consumer
9596.756,Caguas,Puerto Rico,PR,725.0,Corporate
9814.735,Caguas,Puerto Rico,PR,725.0,Consumer
4405.5527,Caguas,Puerto Rico,PR,725.0,Corporate
11069.282,Caguas,Puerto Rico,PR,725.0,Corporate
702.067,Caguas,Puerto Rico,PR,725.0,Consumer
6162.4937,Oviedo,EE. UU.,CA,92118.89,Home Office
9489.223,Caguas,Puerto Rico,PR,725.0,Consumer
11759.939,Caguas,Puerto Rico,PR,725.0,Consumer
10470.735,Bronx,EE. UU.,HI,95206.62,Consumer
608.6366,Porterville,EE. UU.,KY,78055.25,Consumer
3330.3228,Bronx,EE. UU.,NY,11220.224,Consumer
10996.068,Los Angeles,EE. UU.,CA,90656.96,Home Office
8386.221,San Diego,EE. UU.,CA,92698.91,Corporate
7842.5815,Morristown,EE. UU.,CA,92115.0,Corporate
7149.0557,College Station,EE. UU.,IL,60617.67,Corporate
2691.0085,Caguas,Puerto Rico,PR,725.0,Corporate
11924.07,Gwynn Oak,EE. UU.,CA,91708.3,Consumer
5957.2524,Caguas,Puerto Rico,PR,725.0,Corporate
7008.187,Caguas,Puerto Rico,PR,725.0,Consumer
11253.566,Brooklyn,EE. UU.,NY,11217.691,Home Office
9560.813,Weslaco,EE. UU.,UT,84013.8,Home Office
4266.0796,Tonawanda,EE. UU.,CA,94551.85,Consumer
9896.657,Stafford,EE. UU.,OH,48196.582,Corporate
8772.08,Honolulu,EE. UU.,NY,8831.661,Home Office
505.6296,Martinsburg,EE. UU.,GA,94573.8,Corporate
8276.926,West Covina,EE. UU.,IL,60617.492,Corporate
9745.465,Caguas,Puerto Rico,PR,725.0,Corporate
7171.146,Caguas,Puerto Rico,PR,725.0,Corporate
12209.341,Middletown,EE. UU.,KY,23472.035,Corporate
9972.163,Elyria,EE. UU.,FL,33158.273,Corporate
11903.977,Austin,EE. UU.,CA,93307.46,Consumer
7974.524,Caguas,Puerto Rico,PR,725.0,Consumer
17453.418,Princeton,EE. UU.,WA,30329.658,Consumer
2348.8538,Chicago,EE. UU.,IL,60624.25,Corporate
5290.526,Caguas,Puerto Rico,PR,725.0,Corporate
5821.5977,Caguas,EE. UU.,IL,48203.395,Home Office
683.56024,Caguas,Puerto Rico,PR,725.0,Consumer
18911.934,Roseville,EE. UU.,MD,30906.965,Corporate
3013.1746,Dallas,EE. UU.,CA,94106.9,Corporate
2008.4496,Caguas,Puerto Rico,PR,725.0,Consumer
9235.238,Caguas,Puerto Rico,PR,725.0,Consumer
1772.877,Woodbridge,EE. UU.,FL,97209.9,Consumer
12079.473,Berwyn,EE. UU.,CA,92082.47,Corporate
575.9943,Garden Grove,EE. UU.,TX,78588.57,Consumer
1061.7793,Los Angeles,EE. UU.,CA,84024.69,Consumer
10295.038,Vacaville,EE. UU.,HI,96770.914,Corporate
11275.945,Tulare,EE. UU.,TX,78502.125,Corporate
10418.584,Caguas,Puerto Rico,PR,725.0,Consumer
8743.306,Los Angeles,EE. UU.,NV,79913.75,Corporate
1017.9749,El Monte,EE. UU.,FL,30200.547,Consumer
3384.5542,Caguas,Puerto Rico,PR,725.0,Corporate
10414.879,Rancho Cordova,EE. UU.,MI,44067.22,Consumer
1219.9004,Ventura,EE. UU.,CA,92115.0,Consumer
9680.06,Columbus,EE. UU.,CA,92815.36,Corporate
5192.1587,Greensburg,EE. UU.,NY,11427.589,Consumer
11075.349,Caguas,Puerto Rico,PR,725.0,Consumer
10452.9375,Huntington Station,Puerto Rico,PR,725.0,Consumer
5891.654,Laguna Niguel,EE. UU.,CA,93237.55,Home Office
8026.1284,Saint Paul,EE. UU.,NJ,8823.192,Consumer
6422.7876,Ventura,EE. UU.,AZ,88780.15,Corporate
7857.4683,Taylor,Puerto Rico,PR,8874.883,Consumer
8898.859,Caguas,Puerto Rico,PR,725.0,Consumer
2648.3464,Caguas,Puerto Rico,PR,725.0,Corporate
11511.273,Caguas,Puerto Rico,PR,725.0,Corporate
14879.957,Caguas,Puerto Rico,PR,725.0,Consumer
4184.2837,Caguas,Puerto Rico,PR,725.0,Corporate
12143.864,Sacramento,EE. UU.,CA,97321.59,Consumer
8498.201,Newark,EE. UU.,FL,32604.557,Corporate
1764.9551,Kailua,EE. UU.,CA,92061.945,Consumer
7416.1846,Caguas,Puerto Rico,PR,725.0,Consumer
4115.889,Caguas,Puerto Rico,PR,725.0,Consumer
9620.911,Caguas,Puerto Rico,PR,725.0,Corporate
2546.4968,Vallejo,EE. UU.,CA,93307.18,Corporate
432.2106,North Bergen,EE. UU.,CO,10005.651,Corporate
9587.632,Caguas,Puerto Rico,PR,725.0,Home Office
3154.4817,Chesapeake,EE. UU.,CA,92018.57,Consumer
5470.9375,Caguas,Puerto Rico,PR,725.0,Home Office
6140.52,Toms River,EE. UU.,GA,27652.977,Consumer
3962.3516,Diamond Bar,EE. UU.,MT,19124.422,Consumer
